Date,Time,Site,Unit ID,User ID,Temp,Barometer,ODO,ODO.1,Sp_Cond,C_uS,nLFC,TDS,Sal,pH,pH.1,ORP,Turbidity,TSS,Depth,Vertical_Position,Pressure
8/8/2022,12:47:56 PM,Trout Bog,BogGhost,Charles,24.016,719.5,84.8,7.13,17.9,17.6,18,12,0.01,4.38,131.1,277,0.48,0,0.284,0.28,0.017
8/8/2022,12:47:58 PM,Trout Bog,BogGhost,Charles,24.002,719.5,84.8,7.14,17.9,17.6,18,12,0.01,4.39,130.5,276.7,0.49,0,0.284,0.296,0.017
8/8/2022,12:48:00 PM,Trout Bog,BogGhost,Charles,23.982,719.5,84.8,7.14,17.9,17.6,18,12,0.01,4.4,129.9,276.3,0.51,0,0.284,0.277,0.017
8/8/2022,12:48:02 PM,Trout Bog,BogGhost,Charles,23.955,719.5,84.8,7.15,17.9,17.6,18,12,0.01,4.42,128.9,275.9,0.54,0,0.284,0.298,0.017
8/8/2022,12:48:04 PM,Trout Bog,BogGhost,Charles,23.92,719.5,84.8,7.15,18,17.6,18,12,0.01,4.44,127.7,275,0.55,0,0.284,0.272,0.017
8/8/2022,12:48:06 PM,Trout Bog,BogGhost,Charles,23.877,719.6,84.9,7.16,18,17.6,18,12,0.01,4.45,126.7,274.5,0.58,0,0.285,0.297,0.018
8/8/2022,12:48:08 PM,Trout Bog,BogGhost,Charles,23.86,719.6,85,7.17,18,17.6,18,12,0.01,4.47,125.9,274.2,0.59,0,0.284,0.29,0.017
8/8/2022,12:48:10 PM,Trout Bog,BogGhost,Charles,23.814,719.5,84.9,7.17,18,17.6,18,12,0.01,4.48,125.3,274.1,0.6,0,0.286,0.311,0.02
8/8/2022,12:48:12 PM,Trout Bog,BogGhost,Charles,23.768,719.6,84.8,7.17,18,17.6,18,12,0.01,4.48,124.9,274.2,0.6,0,0.288,0.345,0.022
8/8/2022,12:48:14 PM,Trout Bog,BogGhost,Charles,23.701,719.6,84.7,7.17,18,17.6,18.1,12,0.01,4.49,124.6,274.5,0.61,0,0.292,0.36,0.028
8/8/2022,12:48:16 PM,Trout Bog,BogGhost,Charles,23.581,719.5,84.6,7.17,18,17.5,18.1,12,0.01,4.49,124.3,274.9,0.57,0,0.297,0.404,0.035
8/8/2022,12:48:18 PM,Trout Bog,BogGhost,Charles,23.456,719.6,84.4,7.18,18,17.5,18.1,12,0.01,4.5,124.2,275.4,0.55,0,0.303,0.409,0.045
8/8/2022,12:48:20 PM,Trout Bog,BogGhost,Charles,23.307,719.6,84.1,7.17,18.1,17.5,18.1,12,0.01,4.5,124,276,0.53,0,0.311,0.449,0.056
8/8/2022,12:48:22 PM,Trout Bog,BogGhost,Charles,23.151,719.6,83.8,7.17,18.1,17.4,18.1,12,0.01,4.5,124,276.7,0.5,0,0.321,0.452,0.069
8/8/2022,12:48:24 PM,Trout Bog,BogGhost,Charles,23.016,719.6,83.5,7.15,18.1,17.4,18.2,12,0.01,4.5,123.9,277.5,0.47,0,0.329,0.455,0.081
8/8/2022,12:48:26 PM,Trout Bog,BogGhost,Charles,22.869,719.6,82.9,7.13,18.1,17.4,18.2,12,0.01,4.49,123.9,278.3,0.43,0,0.34,0.498,0.096
8/8/2022,12:48:28 PM,Trout Bog,BogGhost,Charles,22.777,719.6,82.3,7.09,18.1,17.4,18.2,12,0.01,4.49,123.9,279.2,0.41,0,0.352,0.508,0.113
8/8/2022,12:48:30 PM,Trout Bog,BogGhost,Charles,22.709,719.6,81.7,7.05,18.2,17.4,18.2,12,0.01,4.49,123.9,280.1,0.39,0,0.363,0.509,0.129
8/8/2022,12:48:32 PM,Trout Bog,BogGhost,Charles,22.662,719.5,81.2,7.01,18.2,17.4,18.2,12,0.01,4.49,123.9,280.9,0.36,0,0.377,0.544,0.149
8/8/2022,12:48:34 PM,Trout Bog,BogGhost,Charles,22.631,719.6,80.9,6.99,18.2,17.3,18.3,12,0.01,4.49,123.9,281.7,0.35,0,0.389,0.525,0.167
8/8/2022,12:48:36 PM,Trout Bog,BogGhost,Charles,22.601,719.6,80.7,6.98,18.2,17.3,18.3,12,0.01,4.49,123.9,282.5,0.35,0,0.405,0.557,0.188
8/8/2022,12:48:38 PM,Trout Bog,BogGhost,Charles,22.576,719.6,80.8,6.98,18.2,17.3,18.3,12,0.01,4.49,123.9,283.2,0.34,0,0.418,0.558,0.207
8/8/2022,12:48:40 PM,Trout Bog,BogGhost,Charles,22.561,719.6,80.9,7,18.2,17.3,18.3,12,0.01,4.49,123.8,283.9,0.36,0,0.434,0.571,0.23
8/8/2022,12:48:42 PM,Trout Bog,BogGhost,Charles,22.536,719.5,81.3,7.04,18.2,17.3,18.3,12,0.01,4.49,123.7,284.6,0.37,0,0.448,0.576,0.25
8/8/2022,12:48:44 PM,Trout Bog,BogGhost,Charles,22.522,719.5,81.7,7.07,18.2,17.3,18.3,12,0.01,4.5,123.7,285.2,0.39,0,0.464,0.574,0.273
8/8/2022,12:48:46 PM,Trout Bog,BogGhost,Charles,22.506,719.5,82.1,7.11,18.2,17.3,18.2,12,0.01,4.5,123.6,285.7,0.39,0,0.479,0.598,0.294
8/8/2022,12:48:48 PM,Trout Bog,BogGhost,Charles,22.512,719.5,82.5,7.14,18.1,17.3,18.2,12,0.01,4.5,123.5,286.4,0.38,0,0.495,0.592,0.317
8/8/2022,12:48:50 PM,Trout Bog,BogGhost,Charles,22.544,719.6,82.8,7.16,18.1,17.3,18.2,12,0.01,4.5,123.5,286.9,0.38,0,0.508,0.597,0.335
8/8/2022,12:48:52 PM,Trout Bog,BogGhost,Charles,22.572,719.5,83,7.18,18.1,17.3,18.2,12,0.01,4.5,123.4,287.4,0.38,0,0.521,0.605,0.353
8/8/2022,12:48:54 PM,Trout Bog,BogGhost,Charles,22.585,719.6,83.1,7.19,18.1,17.2,18.2,12,0.01,4.5,123.4,287.9,0.37,0,0.532,0.605,0.369
8/8/2022,12:48:56 PM,Trout Bog,BogGhost,Charles,22.583,719.6,83.1,7.19,18.1,17.2,18.2,12,0.01,4.5,123.4,288.4,0.36,0,0.543,0.605,0.384
8/8/2022,12:48:58 PM,Trout Bog,BogGhost,Charles,22.587,719.6,83.1,7.18,18.1,17.2,18.1,12,0.01,4.5,123.3,288.8,0.33,0,0.553,0.623,0.398
8/8/2022,12:49:00 PM,Trout Bog,BogGhost,Charles,22.589,719.6,82.9,7.17,18.1,17.2,18.1,12,0.01,4.5,123.3,289.3,0.32,0,0.562,0.617,0.411
8/8/2022,12:49:02 PM,Trout Bog,BogGhost,Charles,22.558,719.5,82.7,7.15,18.1,17.2,18.1,12,0.01,4.5,123.3,289.7,0.33,0,0.571,0.643,0.424
8/8/2022,12:49:04 PM,Trout Bog,BogGhost,Charles,22.493,719.5,82.5,7.14,18.1,17.2,18.2,12,0.01,4.5,123.3,290.1,0.32,0,0.578,0.618,0.435
8/8/2022,12:49:06 PM,Trout Bog,BogGhost,Charles,22.446,719.7,82.3,7.13,18.1,17.2,18.2,12,0.01,4.5,123.3,290.5,0.33,0,0.586,0.656,0.446
8/8/2022,12:49:08 PM,Trout Bog,BogGhost,Charles,22.408,719.5,82.1,7.12,18.1,17.2,18.2,12,0.01,4.5,123.2,290.9,0.32,0,0.592,0.636,0.454
8/8/2022,12:49:10 PM,Trout Bog,BogGhost,Charles,22.376,719.5,81.9,7.11,18.1,17.2,18.2,12,0.01,4.5,123.2,291.4,0.33,0,0.599,0.656,0.464
8/8/2022,12:49:12 PM,Trout Bog,BogGhost,Charles,22.335,719.6,81.7,7.1,18.1,17.2,18.2,12,0.01,4.5,123.2,291.7,0.34,0,0.605,0.669,0.473
8/8/2022,12:49:14 PM,Trout Bog,BogGhost,Charles,22.295,719.6,81.5,7.09,18.1,17.2,18.2,12,0.01,4.5,123.2,292.1,0.35,0,0.612,0.671,0.483
8/8/2022,12:49:16 PM,Trout Bog,BogGhost,Charles,22.26,719.5,81.4,7.08,18.1,17.2,18.2,12,0.01,4.5,123.2,292.5,0.34,0,0.619,0.696,0.492
8/8/2022,12:49:18 PM,Trout Bog,BogGhost,Charles,22.234,719.6,81.2,7.06,18.1,17.2,18.2,12,0.01,4.5,123.2,292.8,0.33,0,0.626,0.693,0.502
8/8/2022,12:49:20 PM,Trout Bog,BogGhost,Charles,22.21,719.6,81,7.05,18.1,17.2,18.2,12,0.01,4.5,123.2,293.2,0.33,0,0.632,0.713,0.511
8/8/2022,12:49:22 PM,Trout Bog,BogGhost,Charles,22.201,719.6,80.8,7.04,18.1,17.1,18.2,12,0.01,4.5,123.2,293.6,0.33,0,0.639,0.709,0.521
8/8/2022,12:49:24 PM,Trout Bog,BogGhost,Charles,22.185,719.6,80.5,7.02,18.1,17.1,18.2,12,0.01,4.5,123.2,293.9,0.32,0,0.647,0.734,0.532
8/8/2022,12:49:26 PM,Trout Bog,BogGhost,Charles,22.171,719.6,80.3,7,18.1,17.1,18.2,12,0.01,4.5,123.2,294.3,0.32,0,0.655,0.753,0.543
8/8/2022,12:49:28 PM,Trout Bog,BogGhost,Charles,22.152,719.5,80.1,6.98,18.1,17.1,18.2,12,0.01,4.5,123.1,294.6,0.31,0,0.664,0.764,0.556
8/8/2022,12:49:30 PM,Trout Bog,BogGhost,Charles,22.125,719.5,79.9,6.97,18.1,17.1,18.2,12,0.01,4.5,123.1,295,0.31,0,0.673,0.785,0.568
8/8/2022,12:49:32 PM,Trout Bog,BogGhost,Charles,22.082,719.6,79.7,6.96,18.1,17.1,18.2,12,0.01,4.5,123.1,295.4,0.3,0,0.684,0.819,0.584
8/8/2022,12:49:34 PM,Trout Bog,BogGhost,Charles,22.031,719.5,79.6,6.96,18.1,17.1,18.2,12,0.01,4.5,123.1,295.9,0.28,0,0.694,0.817,0.599
8/8/2022,12:49:36 PM,Trout Bog,BogGhost,Charles,21.97,719.6,79.5,6.96,18.1,17.1,18.2,12,0.01,4.5,123.1,296.3,0.27,0,0.706,0.849,0.616
8/8/2022,12:49:38 PM,Trout Bog,BogGhost,Charles,21.908,719.6,79.5,6.96,18.1,17,18.2,12,0.01,4.5,123.1,296.7,0.26,0,0.717,0.842,0.631
8/8/2022,12:49:40 PM,Trout Bog,BogGhost,Charles,21.852,719.6,79.4,6.96,18.1,17,18.2,12,0.01,4.5,123.1,297.2,0.26,0,0.73,0.857,0.65
8/8/2022,12:49:42 PM,Trout Bog,BogGhost,Charles,21.81,719.5,79.3,6.95,18.1,17,18.2,12,0.01,4.5,123.3,297.7,0.26,0,0.741,0.875,0.666
8/8/2022,12:49:44 PM,Trout Bog,BogGhost,Charles,21.777,719.6,79,6.94,18.2,17.1,18.3,12,0.01,4.49,123.5,298.3,0.27,0,0.755,0.895,0.685
8/8/2022,12:49:46 PM,Trout Bog,BogGhost,Charles,21.743,719.5,74.6,6.55,18.4,17.3,18.5,12,0.01,4.48,124,299,0.28,0,0.768,0.907,0.704
8/8/2022,12:49:48 PM,Trout Bog,BogGhost,Charles,21.721,719.5,71.3,6.27,18.7,17.5,18.8,12,0.01,4.47,124.6,299.7,0.31,0,0.781,0.905,0.722
8/8/2022,12:49:50 PM,Trout Bog,BogGhost,Charles,21.704,719.6,68.9,6.06,19.1,17.9,19.2,12,0.01,4.46,125.2,300.5,0.33,0,0.795,0.926,0.743
8/8/2022,12:49:52 PM,Trout Bog,BogGhost,Charles,21.687,719.5,59.5,5.23,19.6,18.3,19.7,13,0.01,4.45,125.8,301.3,0.34,0,0.809,0.912,0.762
8/8/2022,12:49:54 PM,Trout Bog,BogGhost,Charles,21.65,719.5,57,5.01,20,18.7,20.1,13,0.01,4.44,126.2,301.9,0.34,0,0.821,0.927,0.779
8/8/2022,12:49:56 PM,Trout Bog,BogGhost,Charles,21.612,719.5,55.9,4.93,20.3,19,20.4,13,0.01,4.44,126.7,302.5,0.35,0,0.834,0.921,0.797
8/8/2022,12:49:58 PM,Trout Bog,BogGhost,Charles,21.593,719.6,56,4.93,20.4,19,20.5,13,0.01,4.43,127.1,302.9,0.34,0,0.845,0.937,0.813
8/8/2022,12:50:00 PM,Trout Bog,BogGhost,Charles,21.575,719.5,56.4,4.97,20.4,19,20.5,13,0.01,4.42,127.4,303.4,0.34,0,0.856,0.922,0.828
8/8/2022,12:50:02 PM,Trout Bog,BogGhost,Charles,21.539,719.5,56.8,5.01,20.2,18.9,20.4,13,0.01,4.42,127.7,303.8,0.32,0,0.867,0.951,0.845
8/8/2022,12:50:04 PM,Trout Bog,BogGhost,Charles,21.521,719.5,57.1,5.04,20,18.7,20.2,13,0.01,4.41,127.9,304.2,0.32,0,0.877,0.939,0.859
8/8/2022,12:50:06 PM,Trout Bog,BogGhost,Charles,21.503,719.6,57.2,5.05,19.9,18.5,20,13,0.01,4.41,128,304.5,0.33,0,0.888,0.976,0.874
8/8/2022,12:50:08 PM,Trout Bog,BogGhost,Charles,21.488,719.6,57,5.04,19.8,18.5,20,13,0.01,4.41,128.1,304.8,0.32,0,0.898,0.979,0.888
8/8/2022,12:50:10 PM,Trout Bog,BogGhost,Charles,21.456,719.6,49.3,4.35,19.9,18.6,20.1,13,0.01,4.41,128.2,305,0.33,0,0.908,0.995,0.903
8/8/2022,12:50:12 PM,Trout Bog,BogGhost,Charles,21.406,719.5,45.6,4.03,20.1,18.8,20.3,13,0.01,4.41,128.2,305.1,0.34,0,0.916,0.983,0.914
8/8/2022,12:50:14 PM,Trout Bog,BogGhost,Charles,21.347,719.6,38.9,3.44,20.4,18.9,20.5,13,0.01,4.41,128.2,305.2,0.35,0,0.925,0.998,0.927
8/8/2022,12:50:16 PM,Trout Bog,BogGhost,Charles,21.287,719.6,35,3.1,20.6,19.1,20.7,13,0.01,4.4,128.3,305.4,0.36,0,0.934,1.02,0.94
8/8/2022,12:50:18 PM,Trout Bog,BogGhost,Charles,21.228,719.6,33.1,2.93,20.8,19.3,21,14,0.01,4.4,128.5,305.6,0.37,0,0.943,1.019,0.953
8/8/2022,12:50:20 PM,Trout Bog,BogGhost,Charles,21.17,719.5,31.4,2.79,21,19.5,21.1,14,0.01,4.39,128.8,305.8,0.37,0,0.951,1.034,0.964
8/8/2022,12:50:22 PM,Trout Bog,BogGhost,Charles,21.135,719.6,30.2,2.68,21,19.5,21.2,14,0.01,4.39,129.1,306.1,0.4,0,0.959,1.043,0.976
8/8/2022,12:50:24 PM,Trout Bog,BogGhost,Charles,21.109,719.5,25.3,2.25,21,19.4,21.1,14,0.01,4.38,129.6,306.4,0.41,0,0.968,1.065,0.987
8/8/2022,12:50:26 PM,Trout Bog,BogGhost,Charles,21.101,719.5,23.4,2.08,20.9,19.4,21.1,14,0.01,4.37,130,306.7,0.42,0,0.976,1.051,0.999
8/8/2022,12:50:28 PM,Trout Bog,BogGhost,Charles,21.113,719.6,22.2,1.98,21,19.5,21.2,14,0.01,4.36,130.5,306.9,0.43,0,0.984,1.083,1.01
8/8/2022,12:50:30 PM,Trout Bog,BogGhost,Charles,21.102,719.5,21.3,1.9,21.3,19.7,21.4,14,0.01,4.36,130.8,307.1,0.45,0,0.993,1.08,1.023
8/8/2022,12:50:32 PM,Trout Bog,BogGhost,Charles,21.069,719.5,20.6,1.84,21.5,19.9,21.7,14,0.01,4.35,131.1,307.1,0.45,0,1.002,1.101,1.036
8/8/2022,12:50:34 PM,Trout Bog,BogGhost,Charles,21.025,719.6,20.1,1.79,21.8,20.1,22,14,0.01,4.35,131.3,307.3,0.46,0,1.011,1.095,1.049
8/8/2022,12:50:36 PM,Trout Bog,BogGhost,Charles,20.987,719.5,16.2,1.44,22.2,20.5,22.4,14,0.01,4.34,131.6,307.4,0.45,0,1.022,1.137,1.065
8/8/2022,12:50:38 PM,Trout Bog,BogGhost,Charles,20.912,719.5,14.4,1.29,22.7,20.9,22.9,15,0.01,4.34,131.8,307.6,0.45,0,1.032,1.119,1.078
8/8/2022,12:50:40 PM,Trout Bog,BogGhost,Charles,20.784,719.5,13.6,1.21,23.1,21.3,23.3,15,0.01,4.33,132.1,307.8,0.48,0,1.044,1.158,1.096
8/8/2022,12:50:42 PM,Trout Bog,BogGhost,Charles,20.616,719.6,12.8,1.15,23.5,21.5,23.7,15,0.01,4.32,132.5,308.1,0.5,0,1.054,1.173,1.111
8/8/2022,12:50:44 PM,Trout Bog,BogGhost,Charles,20.442,719.6,12.2,1.1,23.9,21.8,24.1,16,0.01,4.32,132.8,308.4,0.52,0,1.067,1.181,1.128
8/8/2022,12:50:46 PM,Trout Bog,BogGhost,Charles,20.256,719.6,11.6,1.05,24.3,22.1,24.5,16,0.01,4.31,133.1,308.6,0.57,0,1.078,1.216,1.145
8/8/2022,12:50:48 PM,Trout Bog,BogGhost,Charles,20.037,719.5,11.1,1.01,24.7,22.4,24.9,16,0.01,4.3,133.4,308.9,0.62,0,1.089,1.206,1.16
8/8/2022,12:50:50 PM,Trout Bog,BogGhost,Charles,19.799,719.6,10.7,0.97,25.1,22.6,25.4,16,0.01,4.29,133.8,309.1,0.69,0,1.103,1.25,1.18
8/8/2022,12:50:52 PM,Trout Bog,BogGhost,Charles,19.58,719.6,10.2,0.94,25.6,22.9,25.8,17,0.01,4.29,134.2,309.4,0.73,0,1.116,1.261,1.198
8/8/2022,12:50:54 PM,Trout Bog,BogGhost,Charles,19.418,719.6,9.4,0.86,25.9,23.1,26.2,17,0.01,4.28,134.6,309.8,0.77,0,1.13,1.275,1.218
8/8/2022,12:50:56 PM,Trout Bog,BogGhost,Charles,19.298,719.5,8.7,0.8,26.2,23.4,26.5,17,0.01,4.27,135.1,310.1,0.81,0,1.143,1.291,1.237
8/8/2022,12:50:58 PM,Trout Bog,BogGhost,Charles,19.146,719.5,8.1,0.75,26.5,23.5,26.8,17,0.01,4.26,135.6,310.6,0.82,0,1.158,1.295,1.258
8/8/2022,12:51:00 PM,Trout Bog,BogGhost,Charles,19.03,719.6,7.6,0.7,26.8,23.7,27.1,17,0.01,4.25,136.1,310.9,0.86,0,1.171,1.298,1.277
8/8/2022,12:51:02 PM,Trout Bog,BogGhost,Charles,18.945,719.5,7.1,0.66,27.1,23.9,27.3,18,0.01,4.24,136.4,311.2,0.85,0,1.186,1.337,1.298
8/8/2022,12:51:04 PM,Trout Bog,BogGhost,Charles,18.897,719.5,6.7,0.63,27.3,24.1,27.6,18,0.01,4.23,136.8,311.4,0.84,0,1.2,1.338,1.317
8/8/2022,12:51:06 PM,Trout Bog,BogGhost,Charles,18.836,719.5,6.4,0.59,27.4,24.2,27.7,18,0.01,4.23,137.1,311.5,0.84,0,1.216,1.375,1.34
8/8/2022,12:51:08 PM,Trout Bog,BogGhost,Charles,18.705,719.7,6.1,0.57,27.6,24.3,27.9,18,0.01,4.22,137.4,311.6,0.84,0,1.23,1.366,1.36
8/8/2022,12:51:10 PM,Trout Bog,BogGhost,Charles,18.556,719.7,5.8,0.54,27.8,24.4,28.1,18,0.01,4.21,137.7,311.5,0.87,0,1.246,1.387,1.383
8/8/2022,12:51:12 PM,Trout Bog,BogGhost,Charles,18.446,719.6,5.5,0.51,28,24.5,28.3,18,0.01,4.21,138,311.2,0.89,0,1.261,1.402,1.404
8/8/2022,12:51:14 PM,Trout Bog,BogGhost,Charles,18.33,719.6,5.2,0.49,28.3,24.7,28.6,18,0.01,4.2,138.2,310.7,0.92,0,1.277,1.416,1.427
8/8/2022,12:51:16 PM,Trout Bog,BogGhost,Charles,18.237,719.6,4.9,0.46,28.5,24.9,28.9,19,0.01,4.2,138.3,310,0.94,0,1.292,1.43,1.448
8/8/2022,12:51:18 PM,Trout Bog,BogGhost,Charles,18.133,719.6,4.6,0.43,28.9,25.1,29.2,19,0.01,4.2,138.5,309.2,0.99,0,1.306,1.422,1.469
8/8/2022,12:51:20 PM,Trout Bog,BogGhost,Charles,18.052,719.5,4.3,0.4,29.3,25.4,29.6,19,0.01,4.19,138.6,308.1,1,0,1.32,1.442,1.489
8/8/2022,12:51:22 PM,Trout Bog,BogGhost,Charles,17.995,719.6,4,0.37,29.6,25.6,29.9,19,0.01,4.19,138.7,307,1.02,0,1.335,1.45,1.51
8/8/2022,12:51:24 PM,Trout Bog,BogGhost,Charles,17.947,719.6,3.6,0.34,29.8,25.8,30.2,19,0.01,4.19,138.8,305.9,1.02,0,1.348,1.465,1.528
8/8/2022,12:51:26 PM,Trout Bog,BogGhost,Charles,17.856,719.6,3.3,0.32,30.1,26,30.4,20,0.01,4.19,138.9,304.8,1.03,0,1.361,1.479,1.547
8/8/2022,12:51:28 PM,Trout Bog,BogGhost,Charles,17.774,719.6,3.1,0.29,30.2,26.1,30.6,20,0.01,4.18,139,303.8,1.04,0,1.374,1.48,1.566
8/8/2022,12:51:30 PM,Trout Bog,BogGhost,Charles,17.601,719.7,2.8,0.27,30.4,26.1,30.7,20,0.01,4.18,139,302.9,1.05,0,1.386,1.482,1.583
8/8/2022,12:51:32 PM,Trout Bog,BogGhost,Charles,17.391,719.6,2.6,0.25,30.5,26.1,30.9,20,0.01,4.18,139,302.2,1.09,0,1.399,1.528,1.601
8/8/2022,12:51:34 PM,Trout Bog,BogGhost,Charles,17.215,719.6,2.4,0.23,30.6,26,31,20,0.01,4.18,138.9,301.7,1.15,0,1.411,1.504,1.617
8/8/2022,12:51:36 PM,Trout Bog,BogGhost,Charles,17.021,719.6,2.2,0.21,30.7,26,31.1,20,0.01,4.18,138.9,301.4,1.21,0,1.424,1.565,1.637
8/8/2022,12:51:38 PM,Trout Bog,BogGhost,Charles,16.83,719.5,2.1,0.2,30.9,26,31.3,20,0.01,4.18,138.8,301.3,1.28,0,1.436,1.541,1.654
8/8/2022,12:51:40 PM,Trout Bog,BogGhost,Charles,16.636,719.6,2,0.19,31,26,31.4,20,0.01,4.18,138.7,301.4,1.36,0,1.451,1.587,1.674
8/8/2022,12:51:42 PM,Trout Bog,BogGhost,Charles,16.509,719.7,1.9,0.18,31,26,31.4,20,0.01,4.18,138.6,301.7,1.41,0,1.462,1.593,1.691
8/8/2022,12:51:44 PM,Trout Bog,BogGhost,Charles,16.431,719.6,1.8,0.17,31,25.9,31.4,20,0.01,4.18,138.5,302.1,1.46,0,1.476,1.595,1.71
8/8/2022,12:51:46 PM,Trout Bog,BogGhost,Charles,16.4,719.6,1.7,0.17,30.8,25.8,31.3,20,0.01,4.18,138.4,302.6,1.52,0,1.488,1.62,1.728
8/8/2022,12:51:48 PM,Trout Bog,BogGhost,Charles,16.244,719.6,1.7,0.16,30.7,25.6,31.2,20,0.01,4.18,138.3,303.2,1.6,0,1.501,1.611,1.746
8/8/2022,12:51:50 PM,Trout Bog,BogGhost,Charles,16.095,719.5,1.6,0.16,30.6,25.4,31.1,20,0.01,4.18,138.2,303.9,1.69,0,1.512,1.632,1.762
8/8/2022,12:51:52 PM,Trout Bog,BogGhost,Charles,15.915,719.5,1.6,0.15,30.5,25.2,30.9,20,0.01,4.18,138.1,304.5,1.77,0,1.525,1.642,1.781
8/8/2022,12:51:54 PM,Trout Bog,BogGhost,Charles,15.726,719.5,1.5,0.15,30.4,25,30.8,20,0.01,4.18,138,305.1,1.87,0,1.537,1.666,1.797
8/8/2022,12:51:56 PM,Trout Bog,BogGhost,Charles,15.565,719.6,1.5,0.15,30.3,24.8,30.7,20,0.01,4.18,137.9,305.7,1.97,0,1.551,1.671,1.817
8/8/2022,12:51:58 PM,Trout Bog,BogGhost,Charles,15.377,719.5,1.4,0.14,30.2,24.6,30.6,20,0.01,4.18,137.9,306.3,2.1,0,1.562,1.662,1.832
8/8/2022,12:52:00 PM,Trout Bog,BogGhost,Charles,15.181,719.5,1.4,0.14,30.1,24.5,30.6,20,0.01,4.18,137.8,307,2.2,0,1.574,1.705,1.85
8/8/2022,12:52:02 PM,Trout Bog,BogGhost,Charles,15.037,719.5,1.3,0.13,30.1,24.4,30.6,20,0.01,4.18,137.8,307.7,2.29,0,1.588,1.716,1.87
8/8/2022,12:52:04 PM,Trout Bog,BogGhost,Charles,14.934,719.5,1.3,0.13,30.1,24.3,30.5,20,0.01,4.18,137.7,308.3,2.36,0,1.6,1.716,1.887
8/8/2022,12:52:06 PM,Trout Bog,BogGhost,Charles,14.855,719.5,1.2,0.12,30,24.2,30.4,19,0.01,4.18,137.6,308.9,2.42,0,1.615,1.761,1.909
8/8/2022,12:52:08 PM,Trout Bog,BogGhost,Charles,14.701,719.5,1.2,0.12,30,24.1,30.4,19,0.01,4.18,137.6,309.4,2.46,0,1.628,1.744,1.926
8/8/2022,12:52:10 PM,Trout Bog,BogGhost,Charles,14.499,719.5,1.1,0.12,29.9,23.9,30.4,19,0.01,4.18,137.5,309.9,2.5,0,1.642,1.781,1.947
8/8/2022,12:52:12 PM,Trout Bog,BogGhost,Charles,14.329,719.5,1.1,0.11,29.8,23.7,30.3,19,0.01,4.18,137.3,310.3,2.52,0,1.655,1.775,1.966
8/8/2022,12:52:14 PM,Trout Bog,BogGhost,Charles,14.245,719.5,1,0.1,29.7,23.6,30.1,19,0.01,4.18,137.2,310.7,2.56,0,1.669,1.786,1.985
8/8/2022,12:52:16 PM,Trout Bog,BogGhost,Charles,14.133,719.5,1,0.1,29.5,23.4,30,19,0.01,4.18,137,310.9,2.6,0,1.682,1.825,2.004
